BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
PALLET1-NOMIX-YAND,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,ip,000000009496F765,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,YEARANDDAY,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-OLVC,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-12-17 00:00:00.000,2021-12-17 00:00:00.000,ip,000000009B13CD3C,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OLIVERCABELL,,2,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-OUTV,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-11-14 00:00:00.000,2017-11-14 00:00:00.000,ip,000000009496F766,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OUTDOORVOICES,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-SHOP,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-15 00:00:00.000,2017-05-15 00:00:00.000,system,000000009496F767,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SHOPIFY,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-SHPY,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000009496F768,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-SOKO,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000009496F769,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SOKOGLAM,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-SOKONOMIX,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,ip,000000009496F76A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SOKOGLAM,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-STOW,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-11 00:00:00.000,2017-05-11 00:00:00.000,ip,000000009496F76B,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,STOWAWAY,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-URSANOMIX,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-04-04 00:00:00.000,2018-04-04 00:00:00.000,ip,000000009496F76C,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,URSAMAJOR,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET2,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000009496F76D,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
POD1,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000003B80FF10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
POD2,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000003B80FF36,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
RECV,,INFINITE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73CF,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
RESTORE,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2019-02-26 17:41:22.490,2019-02-26 17:41:22.490,jbartlett,00000000641A15F2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
RESV,,INFINITE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73D0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000009496F783,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-KIZK,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-01-19 00:00:00.000,2022-01-19 00:00:00.000,ip,000000009D18292D,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,KIZIK,,16,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-MGEM,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-04 00:00:00.000,2019-05-15 00:00:00.000,ip,000000009496F784,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MGEMI,,16,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NNEW,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-04 00:00:00.000,2019-05-15 00:00:00.000,ip,000000009496F785,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NOTHINGNEW,,3,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-KIZK,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-02 00:00:00.000,2021-08-02 00:00:00.000,ip,000000009D182C40,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,KIZIK,,9,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-MGEM,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-16 00:00:00.000,2019-04-16 00:00:00.000,ip,000000009496F787,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MGEMI,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-NNEW,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,ab,000000009496F788,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NOTHINGNEW,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-OLVC,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-07-29 00:00:00.000,2019-07-29 00:00:00.000,ip,000000009496F789,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OLIVERCABELL,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-OUTV,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-10-09 00:00:00.000,2019-10-09 00:00:00.000,ip,000000009496F78A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OUTDOORVOICES,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-PELO,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-09-25 00:00:00.000,2019-09-25 00:00:00.000,ip,000000009496F78B,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PELOTON,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-THUR,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,ip,000000009496F78C,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-NOMIX-WFSP,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-04-22 00:00:00.000,2022-04-22 00:00:00.000,ip,000000009496F78D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,WOLFANDSHEPHERD,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-OLVC,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-04 00:00:00.000,2022-04-01 00:00:00.000,ip,00000000A1965982,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OLIVERCABELL,,16,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-OV,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-10-12 00:00:00.000,2018-10-12 00:00:00.000,ip,000000009496F78F,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OUTDOORVOICES,,,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-PELO,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-05-25 00:00:00.000,2021-05-25 00:00:00.000,ip,000000009496F790,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PELOTON,,2,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-THUR,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,ip,000000009496F791,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,3,,,0,2022-08-06 20:49:58.953 +0000
SHOE1-WFSP,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,ip,00000000A120E9A2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,WOLFANDSHEPHERD,,3,,,0,2022-08-06 20:49:58.953 +0000
SHOE2,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000009496F793,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
STAG,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73D1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
TEMP,,INFINITE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73D2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
TRUCK,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73D3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
VIRTUAL,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,9999999,,,,,2012-11-06 00:00:00.000,2012-11-06 00:00:00.000,system,0000000032DF73D4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
XDOCK,,INFINITE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000032DF73D5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:49:58.953 +0000
PALLET1-PELO,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-08-23 00:00:00.000,2022-08-23 00:00:00.000,ip,00000000AA6509EC,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PELOTON,,10,,,0,2022-08-23 18:37:21.966 +0000
RESERVE_PALLET1,PALLET1,INFINITE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2022-08-25 00:00:00.000,2022-08-25 00:00:00.000,ip,00000000AA8E424D,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-25 20:45:53.380 +0000
BINBOX1-NOMIX-TRAC,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-09-09 00:00:00.000,2022-09-09 00:00:00.000,ip,00000000AB5942FB,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRACKSMITH,,,,,0,2022-09-09 20:58:35.105 +0000
