BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
BINBOX1-NOMIX-SKIE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,ip,000000017B4C5F9E,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SKITHEEAST,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-TLRD,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-08-18 00:00:00.000,2020-08-18 00:00:00.000,ip,000000017B4C5F9F,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TAYLRD,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-TOMB,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-05-03 00:00:00.000,2021-05-03 00:00:00.000,ip,000000017B4C5FA0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TOMBOLO,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-TRAC,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-15 00:00:00.000,2019-04-15 00:00:00.000,ip,000000017B4C5FA1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRACKSMITH,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-TROP,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-08-18 00:00:00.000,2020-08-18 00:00:00.000,ip,000000017B4C5FA2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TROPICOFC,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-VSRD,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-07-07 00:00:00.000,2021-07-07 00:00:00.000,ip,000000017B4C5FA3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,VSHRED,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-WOLF,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-08-18 00:00:00.000,2020-08-18 00:00:00.000,ip,000000017B4C5FA4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,WOLFORD,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-YAND,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-01-21 00:00:00.000,2018-01-21 00:00:00.000,ip,000000017B4C5FA5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,YEARANDDAY,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NUECO,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-01-02 00:00:00.000,2018-01-02 00:00:00.000,ip,000000017B4C5FA6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THENUECO,1,2,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NUECONOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-05-23 00:00:00.000,2018-05-23 00:00:00.000,ip,000000017B4C5FA7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THENUECO,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-QUIET,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,ip,000000017B4C5FA8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,QUIET,1,2,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-RGHM,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-08-13 00:00:00.000,2018-08-13 00:00:00.000,ip,000000017B4C5FA9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ROBERTGRAHAMHOME,1,2,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-ROSE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-10-02 00:00:00.000,2017-10-02 00:00:00.000,ip,000000017B4C5FAA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ROSEANDREX,1,2,,,0,2022-08-06 16:53:27.009 +0000
