BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
SHOE2,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,0000000023095ABE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
STAG,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
TEMP,,INFINITE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
TRUCK,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085C,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
VIRTUAL,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,9999999,,,,,2012-11-06 00:00:00.000,2012-11-06 00:00:00.000,system,000000000000085D,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
XDOCK,,INFINITE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085E,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 23:56:22.818 +0000
GAYLORD1-NOALLOC-PELO,GAYLORD1,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-08-18 00:00:00.000,2022-08-18 00:00:00.000,ip,000000002F6077D6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PEHRDESIGNS,,,,,0,2022-08-23 18:40:14.856 +0000
BINBOX1-NOMIX-EGLE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-08-30 00:00:00.000,2022-08-30 00:00:00.000,ip,000000002F8C8513,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-30 22:03:53.912 +0000
PALLET1-NOMIX-HATC,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-09-02 00:00:00.000,2022-09-02 00:00:00.000,ip,000000002F9B4069,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,HATCH,,,,,0,2022-09-02 04:19:38.301 +0000
PALLET1-NOALLOC-HATC,PALLET1,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-09-09 00:00:00.000,2022-09-09 00:00:00.000,ip,000000002FB6B240,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,HATCH,,,,,0,2022-09-09 18:04:29.113 +0000
